ID,cityID,pet,rent,space,lat,lng,label,floor,unit,transport,twd97,food:avgcost,tag:pet,tag:transport,tag:capital,tag:home,tag:sport,tag:culture,tag:safe,tag:food
16171,105,N,13500,8.0,25.0529298,121.56184499999999,套,4,1687.5,3,"(306688.89844317746, 2771757.885522717)",161.03571428571428,False,True,False,False,False,True,True,True
16172,116,Y,18000,20.0,24.9871059,121.571353,套,2,900.0,2,"(307679.005617906, 2764470.8746945565)",128.42857142857142,True,False,False,False,False,False,False,False
16173,242,N,20000,15.64,25.0582728,121.45417069999999,套,12,1278.772378516624,2,"(295822.6522925024, 2772308.9110278785)",152.5,False,True,False,False,False,True,True,False
16174,104,N,45000,41.36,25.0566393,121.5265131,套,12,1088.0077369439073,3,"(303122.32307796256, 2772154.432416893)",302.05172413793105,False,True,False,False,True,True,True,True
16175,104,N,8000,5.0,25.0658049,121.5352119,套,6,1600.0,3,"(303995.9840730739, 2773173.1119074197)",301.0243902439024,False,True,True,False,False,True,True,True
16176,106,Y,56000,34.22,25.0309896,121.52317260000001,套,4,1636.469900642899,3,"(302796.2606204278, 2769312.024380462)",246.56410256410257,True,True,False,False,True,True,True,True
16177,104,N,37000,20.5,25.0492268,121.5403672,套,9,1804.878048780488,3,"(304523.43235182425, 2771338.892935067)",234.30827067669173,False,True,False,False,True,True,True,True
16178,100,N,31000,38.52,25.0269162,121.5149476,套,5,804.7767393561784,3,"(301967.93116053066, 2768857.6519816103)",127.78947368421052,False,True,False,False,False,True,True,True
16179,104,N,10500,7.96,25.062108,121.525478,套,6,1319.0954773869346,3,"(303015.53206655843, 2772759.77074225)",276.31067961165047,False,True,False,False,False,True,True,True
16180,100,N,52999,37.0,25.035866199999997,121.5310562,套,5,1432.4054054054056,3,"(303589.73464938987, 2769855.27981408)",335.96,False,True,False,False,True,True,True,True
16181,112,N,6500,4.0,25.116419399999998,121.51296,套,4,1625.0,3,"(301729.7292068496, 2778770.77912972)",182.96875,False,False,True,False,False,False,False,False
16182,111,N,5000,4.0,25.0986671,121.53115079999999,套,5,1250.0,3,"(303571.9586108639, 2776811.5144475303)",151.42857142857142,False,True,True,False,False,False,False,False
16183,111,N,65000,37.23,25.1068039,121.52387240000002,套,4,1745.9038409884506,3,"(302834.3485321539, 2777709.930840271)",263.11,False,True,False,False,False,False,False,False
16184,111,N,38000,32.56,25.0872389,121.520551,套,10,1167.076167076167,3,"(302507.71931110375, 2775541.4945899597)",137.05128205128204,False,True,False,False,False,False,True,False
16185,111,Y,68000,66.1,25.1149064,121.52949939999999,套,3,1028.7443267776098,2,"(303398.3414694694, 2778609.630075276)",297.3544303797468,True,False,False,False,False,False,False,False
16186,112,N,7000,5.0,25.1164284,121.51140590000001,套,4,1400.0,3,"(301572.99868793547, 2778771.181334001)",244.0625,False,False,True,False,False,False,False,False
16187,236,N,8000,6.0,24.974922,121.44110400000001,套,1,1333.3333333333333,3,"(294534.3540194279, 2763072.2655167705)",144.09375,False,False,True,False,False,False,False,False
16188,111,N,68000,80.07,25.1130495,121.5276425,套,3,849.2569002123143,2,"(303211.87949370313, 2778403.2144286577)",255.046875,False,True,False,False,False,True,True,True
16189,241,N,8500,6.0,25.057568300000003,121.49306370000001,套,8,1416.666666666667,3,"(299747.0289227161, 2772244.6156445527)",126.87878787878788,False,False,True,False,True,False,False,True
16191,251,N,4500,5.0,25.1728056,121.45246270000001,套,13,900.0,2,"(295607.8014896697, 2784994.645852561)",120.27083333333333,False,False,True,False,False,False,False,False
16192,104,N,45000,22.34,25.0566393,121.5265131,套,11,2014.3240823634733,3,"(303122.32307796256, 2772154.432416893)",302.05172413793105,False,True,False,False,True,True,True,True
16193,100,Y,48000,32.0,25.035139899999997,121.528107,套,4,1500.0,3,"(303292.4344774748, 2769773.666774861)",247.72277227722773,True,True,False,False,True,True,True,True
16194,251,N,4500,5.0,25.174637,121.44671399999999,套,2,900.0,3,"(295027.65773544845, 2785195.5696383654)",136.3235294117647,False,False,True,False,True,False,False,False
16195,104,Y,32000,21.15,25.063261899999997,121.5240123,套,5,1513.0023640661939,3,"(302867.1595813872, 2772887.0096077397)",240.90963855421685,True,True,False,False,False,True,True,True
16196,105,N,55000,48.0,25.049154,121.566024,套,7,1145.8333333333333,3,"(307112.30850433285, 2771341.412512533)",224.76984126984127,False,True,False,False,False,True,True,True
16197,114,Y,45000,21.66,25.0710609,121.61229109999998,套,14,2077.562326869806,3,"(311769.8250075132, 2773788.2952942248)",159.09803921568627,True,False,False,False,False,False,False,False
16198,115,N,5400,4.0,25.0367134,121.61742930000001,套,2,1350.0,2,"(312305.5578388503, 2769986.0910995584)",0.0,False,False,True,False,False,False,False,False
16199,251,N,5000,4.0,25.180757500000002,121.4365311,套,4,1250.0,1,"(293999.0364222652, 2785870.150742498)",128.07692307692307,False,False,True,False,True,False,False,False
16200,237,N,8000,6.0,24.936806,121.36216599999999,套,3,1333.3333333333333,2,"(286575.86838654114, 2758826.850205321)",104.66666666666667,False,False,True,False,False,False,False,False
16201,112,N,15800,9.07,25.1346785,121.5028024,套,6,1742.0066152149946,3,"(300697.82714386826, 2780789.420146954)",154.20481927710844,False,True,False,False,False,False,False,False
16202,251,N,18500,32.44,25.197042800000002,121.4209312,套,2,570.2836004932183,1,"(292421.02550980396, 2787669.0111139147)",0.0,False,False,False,False,True,True,True,False
16203,110,N,7500,5.0,25.025920899999996,121.56526000000001,套,5,1500.0,2,"(307045.9637403888, 2768767.656160699)",136.18705035971223,False,False,True,False,False,True,True,True
16204,237,N,19000,27.0,24.9422055,121.37866969999999,套,1,703.7037037037038,2,"(288240.9587637225, 2759429.4554660907)",225.20689655172413,False,True,False,False,True,False,True,True
16205,241,N,25000,15.0,25.066066,121.502851,套,6,1666.666666666667,3,"(300731.02286790597, 2773189.50244291)",99.04,False,True,False,False,True,False,True,True
16206,110,N,11000,8.0,25.0300217,121.56169890000001,套,4,1375.0,3,"(306684.68657631025, 2769220.388774693)",179.58196721311475,False,True,False,False,False,True,True,True
16207,100,N,83000,47.72,25.0446539,121.51158600000001,套,7,1739.3126571668067,3,"(301621.252432841, 2770821.0860822657)",168.12083333333334,False,True,False,False,True,True,True,True
16208,100,N,32000,14.4,25.0414562,121.5270386,套,5,2222.222222222222,3,"(303181.89416171744, 2770472.8741976153)",281.2931034482759,False,True,False,False,True,True,True,True
16209,106,N,9200,5.0,25.018809,121.557999,套,1,1840.0,3,"(306316.4146007488, 2767976.863989238)",128.82142857142858,False,True,False,False,False,True,True,False
16210,251,N,23000,46.72,25.1879187,121.42674869999999,套,9,492.29452054794524,1,"(293010.51846087945, 2786660.2115147375)",280.0,False,False,False,False,True,False,True,True
16212,251,N,5000,6.0,25.1765924,121.4484608,套,5,833.3333333333335,2,"(295203.01194231387, 2785412.7477798676)",116.82300884955752,False,False,True,False,True,False,False,False
16213,220,Y,28000,32.8,25.010203399999998,121.47278529999998,套,5,853.6585365853659,2,"(297719.35443115816, 2766990.9503920386)",145.04347826086956,True,False,False,False,True,False,False,False
16214,116,N,12000,10.0,24.997416,121.54051000000001,套,5,1200.0,3,"(304560.74177662475, 2765600.1094189845)",194.65217391304347,False,True,False,False,False,False,False,True
16215,239,N,5500,6.5,24.9702008,121.3455337,套,6,846.1538461538463,0,"(284886.7146172639, 2762521.365327395)",0.0,False,False,True,False,False,False,False,False
16216,106,N,23000,14.0,25.0405788,121.55286409999998,套,3,1642.857142857143,3,"(305788.31637446623, 2770386.0838214266)",342.22076023391816,False,True,False,False,True,True,True,True
16217,234,N,8500,7.0,24.996202,121.515442,套,3,1214.2857142857142,2,"(302030.7666833699, 2765455.787079346)",186.64,False,False,True,False,True,False,False,True
16218,104,N,28000,13.02,25.0508417,121.52823670000001,套,2,2150.537634408602,3,"(303298.735389529, 2771512.935421628)",461.2090395480226,False,True,False,False,True,True,True,True
16219,111,N,8800,6.0,25.0893301,121.5249467,套,3,1466.666666666667,3,"(302950.21945579496, 2775774.8440141324)",111.72523961661342,False,True,True,False,False,False,False,False
16220,111,N,75000,44.47,25.1090128,121.53462479999999,套,6,1686.5302451090624,2,"(303917.81667145283, 2777958.8534596036)",200.5483870967742,False,True,False,False,False,True,True,False
16221,231,Y,32000,47.6,24.982628,121.53823100000001,套,4,672.2689075630253,3,"(304337.1887609016, 2763961.203990519)",277.3103448275862,True,False,False,False,False,False,False,False
16222,111,Y,60000,61.8,25.138580800000003,121.5491088,套,3,970.873786407767,1,"(305365.2539260943, 2781239.8725293274)",162.0,True,False,False,False,False,False,False,False
16223,112,N,4200,2.0,25.118352899999998,121.5118866,套,3,2100.0,3,"(301620.66753850546, 2778984.5350368456)",254.3181818181818,False,False,True,False,False,False,False,False
16224,110,N,9500,5.0,25.023639000000003,121.56363,套,5,1900.0,3,"(306882.5127340062, 2768514.214462172)",129.75,False,True,False,False,False,True,True,True
16225,241,N,10000,8.0,25.058281,121.49933119999999,套,3,1250.0,3,"(300379.09917000757, 2772325.8776199366)",126.0,False,True,False,False,True,True,True,False
16226,104,N,43000,31.0,25.054425,121.54000719999999,套,10,1387.0967741935485,3,"(304484.8094651316, 2771914.530495364)",220.86206896551724,False,True,False,False,False,True,True,True
16227,105,N,16000,10.3,25.0524809,121.5468587,套,6,1553.398058252427,3,"(305176.98534037406, 2771701.9673397546)",280.18260869565216,False,True,False,False,False,True,True,True
16228,114,Y,50000,38.3,25.068889600000002,121.59029070000001,套,4,1305.4830287206266,2,"(309551.35475869756, 2773537.9171849056)",219.2,True,False,False,False,False,False,False,False
16229,105,N,25000,10.0,25.053283999999998,121.56578600000002,套,1,2500.0,3,"(307086.38074711163, 2771798.775911989)",178.29333333333332,False,True,False,False,False,True,True,True
16230,220,Y,28000,28.4,25.0109219,121.4736538,套,4,985.9154929577466,2,"(297806.73734996695, 2767070.840729594)",175.77777777777777,True,False,False,False,True,False,False,False
16231,106,N,18500,12.0,25.0200294,121.53164790000001,套,4,1541.666666666667,3,"(303656.33148009714, 2768101.3461253536)",219.25698324022346,False,True,False,False,False,True,True,True
16232,100,N,48000,30.0,25.036123999999997,121.52905729999999,套,4,1600.0,3,"(303387.9071385546, 2769883.045395028)",254.88524590163934,False,True,False,False,True,True,True,True
16233,251,N,16000,27.08,25.199136199999998,121.42286809999999,套,9,590.8419497784344,1,"(292615.49799823563, 2787901.502077449)",0.0,False,True,False,False,True,True,True,False
16234,242,N,20000,15.64,25.0582728,121.45417069999999,套,12,1278.772378516624,2,"(295822.6522925024, 2772308.9110278785)",152.5,False,True,False,False,False,True,True,False
16235,112,N,50000,44.1,25.1274191,121.5077321,套,6,1133.7868480725626,3,"(301197.92594166286, 2779987.183273018)",50.0,False,True,False,False,False,False,True,False
16236,104,N,31999,21.15,25.0634059,121.5241563,套,5,1512.9550827423168,3,"(302881.6260666101, 2772903.016171439)",245.7948717948718,False,True,False,False,False,True,True,True
16237,103,N,9500,7.5,25.06512,121.514595,套,1,1266.6666666666667,3,"(301916.2563684252, 2773089.175180654)",112.51162790697674,False,True,False,False,False,True,True,True
16238,236,Y,17000,25.0,24.9632979,121.41990849999999,套,1,680.0,3,"(292398.39042031777, 2761777.9530652566)",165.14285714285714,True,False,False,False,False,False,False,False
16239,220,N,12500,8.0,25.024698,121.4642,套,2,1562.5,3,"(296847.30626835045, 2768593.4406702444)",120.16666666666667,False,True,False,False,True,True,False,True
16240,104,Y,28000,26.5,25.0647163,121.5273361,套,6,1056.6037735849056,3,"(303201.8729217117, 2773049.4107475234)",312.010989010989,True,True,False,False,False,True,True,True
16241,104,Y,47000,21.0,25.056048999999998,121.526256,套,8,2238.095238095238,3,"(303096.6369554517, 2772088.946510198)",317.5748031496063,True,True,False,False,True,True,True,True
16242,108,N,35000,33.59,25.042819,121.502784,套,8,1041.9767788032152,3,"(300733.8324869728, 2770614.514651452)",214.0503597122302,False,True,False,False,False,True,True,True
16243,100,N,13600,7.2,25.0150878,121.5327895,套,7,1888.888888888889,3,"(303773.7016400401, 2767554.4416318676)",170.0911680911681,False,True,False,False,False,True,True,True
16244,104,Y,30000,26.5,25.0647163,121.5273361,套,5,1132.0754716981132,3,"(303201.8729217117, 2773049.4107475234)",312.010989010989,True,True,False,False,False,True,True,True
16245,110,N,55000,36.0,25.0436307,121.562849,套,3,1527.7777777777776,3,"(306794.4860237308, 2770728.2826345894)",259.8918918918919,False,True,False,False,False,True,True,True
16246,104,Y,24999,10.13,25.057232199999998,121.5274909,套,11,2467.81836130306,3,"(303220.7235327805, 2772220.4897160125)",365.93023255813955,True,True,False,False,True,True,True,True
16247,221,N,6500,7.0,25.064531,121.630502,套,4,928.5714285714287,2,"(313610.41671336396, 2773073.4404595783)",162.3,False,False,True,False,False,False,False,False
16248,110,Y,8500,5.0,25.0405479,121.585103,套,3,1700.0,3,"(309041.55966141203, 2770396.3357086703)",114.23076923076923,True,False,True,False,False,False,False,False
16249,104,Y,75000,56.7,25.0496457,121.5268307,套,5,1322.7513227513227,3,"(303157.38410453533, 2771379.9066960556)",502.2108843537415,True,True,False,False,True,True,True,True
16250,237,N,25000,32.0,24.946424800000003,121.37435570000001,套,5,781.25,2,"(287804.00626083376, 2759895.5884205205)",183.73015873015873,False,True,False,False,True,False,True,True
16251,108,N,9000,4.5,25.035896899999997,121.5067077,套,7,2000.0,3,"(301132.6332565305, 2769849.263368452)",199.32183908045977,False,True,False,False,False,True,True,True
16252,112,N,10000,6.0,25.121477,121.506285,套,3,1666.666666666667,3,"(301054.4724337869, 2779328.4496229026)",216.66666666666666,False,True,False,False,False,False,True,False
16253,220,Y,7500,7.0,25.029149,121.461676,套,1,1071.4285714285713,2,"(296590.89868166397, 2769085.5829837387)",129.57627118644066,True,False,True,False,True,False,False,True
16254,237,Y,25000,31.0,24.944753600000002,121.37268449999999,套,5,806.4516129032259,2,"(287635.7477577125, 2759710.018053245)",165.70454545454547,True,False,False,False,False,False,False,False
16255,106,Y,25000,8.8,25.033330600000003,121.54138329999999,套,11,2840.9090909090905,3,"(304633.0017920925, 2769578.550303585)",203.85714285714286,True,True,False,False,True,True,True,True
16256,235,N,19000,15.0,25.0016361,121.4953566,套,9,1266.6666666666667,2,"(300001.0339068223, 2766050.1348020225)",280.4642857142857,False,True,False,False,True,True,True,True
16257,106,N,10000,5.0,25.025271,121.529953,套,5,2000.0,3,"(303482.99978997884, 2768681.262790733)",164.55018587360595,False,True,False,False,True,True,True,True
16258,104,N,105000,43.93,25.079362600000003,121.56259320000001,套,5,2390.1661734577733,3,"(306752.21139598003, 2774686.061132102)",379.0,False,True,False,False,False,False,True,False
16260,241,Y,9500,7.0,25.0747204,121.49172209999999,套,4,1357.142857142857,3,"(299604.7597814063, 2774143.9826449472)",61.0,True,False,False,False,True,False,False,False
16261,103,N,6000,3.5,25.05612,121.51296699999999,套,3,1714.2857142857142,3,"(301755.78908995865, 2772091.6609920706)",138.41875,False,True,True,False,True,True,True,True
16262,251,N,17000,39.36,25.1769042,121.44677109999999,套,7,431.91056910569114,2,"(295032.5803115686, 2785446.718755859)",126.2396694214876,False,True,False,False,True,False,False,True
16264,105,N,65000,46.67,25.0532398,121.55424479999999,套,2,1392.7576601671308,3,"(305921.8991199302, 2771789.0600815928)",234.72815533980582,False,True,False,False,False,True,True,True
16265,110,N,45000,22.5,25.045908899999997,121.5691924,套,9,2000.0,3,"(307433.5214045691, 2770983.3066165084)",173.54545454545453,False,True,False,False,False,True,True,True
16266,231,N,18500,27.49,24.971154000000002,121.541404,套,4,672.971989814478,3,"(304662.5966745084, 2762691.5648848712)",183.07272727272726,False,True,False,False,False,False,False,True
